nord,east,alt,speed,vf,vl,vu,yaw,pitch,roll,af,al,au,wf,wl,wu,numsats,satellitesInView,profile,fixQuality,HDOP,timestamp,grabMsec,episode
59.9583533,30.3448448,7.624,4.597,0.0,0.0,0.0,-3.469590634587836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.93,2024-07-19T11: 52: 09.500+03: 00,50565,new.004.002.
59.9583495,30.3448421,7.619,4.525,0.0,0.0,0.0,-3.475245501364297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.93,2024-07-19T11: 52: 09.600+03: 00,50667,new.004.002.
59.9583456,30.3448394,7.62,4.528,0.0,0.0,0.0,-3.4770030479210554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,1.01,2024-07-19T11: 52: 09.700+03: 00,50766,new.004.002.
59.9583419,30.3448369,7.615,4.405,0.0,0.0,0.0,-3.4683252708801393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,1.01,2024-07-19T11: 52: 09.800+03: 00,50866,new.004.002.
59.9583382,30.3448342,7.613,4.407,0.0,0.0,0.0,-3.491977972903167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,1.01,2024-07-19T11: 52: 09.900+03: 00,50965,new.004.002.
59.9583347,30.3448316,7.605,4.282,0.0,0.0,0.0,-3.4841274819276964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,1.01,2024-07-19T11: 52: 10.000+03: 00,51073,new.004.002.
59.958331,30.3448291,7.598,4.274,0.0,0.0,0.0,-3.4678749759331255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,1.01,2024-07-19T11: 52: 10.100+03: 00,51167,new.004.002.
59.9583275,30.3448266,7.595,4.215,0.0,0.0,0.0,-3.4761164206610426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,1.01,2024-07-19T11: 52: 10.200+03: 00,51273,new.004.002.
59.9583239,30.3448241,7.588,4.192,0.0,0.0,0.0,-3.4840349794773404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,1.01,2024-07-19T11: 52: 10.300+03: 00,51369,new.004.002.
59.9583205,30.3448215,7.581,4.122,0.0,0.0,0.0,-3.4899970242021534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,1.04,2024-07-19T11: 52: 10.400+03: 00,51467,new.004.002.
59.9583171,30.3448193,7.584,4.027,0.0,0.0,0.0,-3.475032571195554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,1.04,2024-07-19T11: 52: 10.500+03: 00,51568,new.004.002.
59.9583138,30.344817,7.584,3.991,0.0,0.0,0.0,-3.4667317852730686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,1.04,2024-07-19T11: 52: 10.600+03: 00,51667,new.004.002.
59.9583105,30.3448148,7.582,3.883,0.0,0.0,0.0,-3.469175246225861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.89,2024-07-19T11: 52: 10.700+03: 00,51766,new.004.002.
59.9583073,30.3448123,7.569,3.875,0.0,0.0,0.0,-3.49210363660931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.89,2024-07-19T11: 52: 10.800+03: 00,51866,new.004.002.
59.958304,30.3448101,7.566,3.839,0.0,0.0,0.0,-3.474140707947784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.86,2024-07-19T11: 52: 10.900+03: 00,51967,new.004.002.
59.9583008,30.3448079,7.576,3.805,0.0,0.0,0.0,-3.471369125095618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.86,2024-07-19T11: 52: 11.000+03: 00,52069,new.004.002.
59.9582976,30.3448057,7.564,3.79,0.0,0.0,0.0,-3.4688558509727456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.86,2024-07-19T11: 52: 11.100+03: 00,52169,new.004.002.
59.9582944,30.3448033,7.558,3.852,0.0,0.0,0.0,-3.492169959120886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.86,2024-07-19T11: 52: 11.200+03: 00,52268,new.004.002.
59.9582912,30.3448011,7.562,3.779,0.0,0.0,0.0,-3.4765510076447885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.77,2024-07-19T11: 52: 11.300+03: 00,52370,new.004.002.
59.958288,30.3447988,7.557,3.796,0.0,0.0,0.0,-3.4896497036810064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.82,2024-07-19T11: 52: 11.400+03: 00,52473,new.004.002.
59.9582847,30.3447964,7.556,3.811,0.0,0.0,0.0,-3.4854068082694076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.86,2024-07-19T11: 52: 11.500+03: 00,52569,new.004.002.
59.9582816,30.344794,7.549,3.766,0.0,0.0,0.0,-3.506408355158656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.86,2024-07-19T11: 52: 11.600+03: 00,52708,new.004.002.
59.9582784,30.3447916,7.555,3.792,0.0,0.0,0.0,-3.502252726209657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.86,2024-07-19T11: 52: 11.700+03: 00,52766,new.004.002.
59.9582752,30.344789,7.538,3.815,0.0,0.0,0.0,-3.5176517662000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,43,0,4,0.86,2024-07-19T11: 52: 11.800+03: 00,52866,new.004.002.
59.9582722,30.3447865,7.545,3.729,0.0,0.0,0.0,-3.530593382603541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,43,0,4,0.85,2024-07-19T11: 52: 11.900+03: 00,52963,new.004.002.
59.958269,30.3447838,7.54,3.858,0.0,0.0,0.0,-3.5354645965458573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.85,2024-07-19T11: 52: 12.000+03: 00,53072,new.004.002.
59.958266,30.3447811,7.537,3.709,0.0,0.0,0.0,-3.5467638581232683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.85,2024-07-19T11: 52: 12.100+03: 00,53169,new.004.002.
59.9582629,30.3447782,7.518,3.798,0.0,0.0,0.0,-3.5761010975200413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.82,2024-07-19T11: 52: 12.200+03: 00,53271,new.004.002.
59.9582598,30.3447754,7.524,3.774,0.0,0.0,0.0,-3.5658001642747705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.85,2024-07-19T11: 52: 12.300+03: 00,53370,new.004.002.
59.9582567,30.3447726,7.517,3.732,0.0,0.0,0.0,-3.581190477618857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.82,2024-07-19T11: 52: 12.400+03: 00,53467,new.004.002.
59.9582538,30.3447697,7.508,3.637,0.0,0.0,0.0,-3.604588361571093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.82,2024-07-19T11: 52: 12.500+03: 00,53566,new.004.002.
59.958251,30.3447665,7.509,3.601,0.0,0.0,0.0,-3.6326358026506416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.82,2024-07-19T11: 52: 12.600+03: 00,53667,new.004.002.
59.9582481,30.3447636,7.504,3.611,0.0,0.0,0.0,-3.6182909415285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.82,2024-07-19T11: 52: 12.700+03: 00,53766,new.004.002.
59.9582453,30.3447605,7.499,3.636,0.0,0.0,0.0,-3.63812137248966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.82,2024-07-19T11: 52: 12.800+03: 00,53863,new.004.002.
59.9582428,30.3447572,7.499,3.416,0.0,0.0,0.0,-3.6919490719504164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.83,2024-07-19T11: 52: 12.900+03: 00,53965,new.004.002.
59.9582399,30.3447539,7.493,3.574,0.0,0.0,0.0,-3.6844563734716056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.83,2024-07-19T11: 52: 13.000+03: 00,54074,new.004.002.
59.9582372,30.3447507,7.487,3.503,0.0,0.0,0.0,-3.6694570138799665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.76,2024-07-19T11: 52: 13.100+03: 00,54167,new.004.002.
59.9582346,30.3447472,7.48,3.553,0.0,0.0,0.0,-3.707281789429187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.75,2024-07-19T11: 52: 13.200+03: 00,54266,new.004.002.
59.9582319,30.3447435,7.477,3.591,0.0,0.0,0.0,-3.7391968801311553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.75,2024-07-19T11: 52: 13.300+03: 00,54369,new.004.002.
59.9582294,30.3447401,7.467,3.453,0.0,0.0,0.0,-3.7280529528571718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.75,2024-07-19T11: 52: 13.400+03: 00,54472,new.004.002.
59.9582268,30.3447366,7.462,3.445,0.0,0.0,0.0,-3.7415286400118197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.77,2024-07-19T11: 52: 13.500+03: 00,54567,new.004.002.
59.9582242,30.3447325,7.464,3.616,0.0,0.0,0.0,-3.7879194915298293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.75,2024-07-19T11: 52: 13.600+03: 00,54668,new.004.002.
59.9582217,30.3447287,7.453,3.552,0.0,0.0,0.0,-3.7913752434487784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.82,2024-07-19T11: 52: 13.700+03: 00,54765,new.004.002.
59.9582193,30.3447248,7.454,3.447,0.0,0.0,0.0,-3.814979076252749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.82,2024-07-19T11: 52: 13.800+03: 00,54866,new.004.002.
59.9582169,30.3447208,7.446,3.492,0.0,0.0,0.0,-3.8187262981567813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.82,2024-07-19T11: 52: 13.900+03: 00,54966,new.004.002.
59.9582144,30.344717,7.448,3.498,0.0,0.0,0.0,-3.8005713832775356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.82,2024-07-19T11: 52: 14.000+03: 00,55071,new.004.002.
59.9582121,30.3447129,7.444,3.487,0.0,0.0,0.0,-3.8337588190042085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.76,2024-07-19T11: 52: 14.100+03: 00,55167,new.004.002.
59.9582098,30.3447087,7.437,3.47,0.0,0.0,0.0,-3.86281506039141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.76,2024-07-19T11: 52: 14.200+03: 00,55271,new.004.002.
59.9582074,30.3447048,7.443,3.468,0.0,0.0,0.0,-3.8494859808939292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.79,2024-07-19T11: 52: 14.300+03: 00,55366,new.004.002.
59.958205,30.3447006,7.43,3.513,0.0,0.0,0.0,-3.8545771063219965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.72,2024-07-19T11: 52: 14.400+03: 00,55466,new.004.002.
59.9582027,30.3446964,7.425,3.467,0.0,0.0,0.0,-3.875123122276474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.72,2024-07-19T11: 52: 14.500+03: 00,55566,new.004.002.
59.9582004,30.3446921,7.419,3.531,0.0,0.0,0.0,-3.8822580282586268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.72,2024-07-19T11: 52: 14.600+03: 00,55663,new.004.002.
59.9581981,30.344688,7.434,3.439,0.0,0.0,0.0,-3.8825948768042617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.72,2024-07-19T11: 52: 14.700+03: 00,55766,new.004.002.
59.9581959,30.3446836,7.428,3.498,0.0,0.0,0.0,-3.905826954477558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.72,2024-07-19T11: 52: 14.800+03: 00,55865,new.004.002.
59.9581938,30.3446791,7.422,3.489,0.0,0.0,0.0,-3.934588235221173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.72,2024-07-19T11: 52: 14.900+03: 00,55963,new.004.002.
59.9581915,30.3446748,7.418,3.491,0.0,0.0,0.0,-3.9132672930788095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.8,2024-07-19T11: 52: 15.000+03: 00,56069,new.004.002.
59.9581892,30.3446701,7.43,3.606,0.0,0.0,0.0,-3.9309911116328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.83,2024-07-19T11: 52: 15.100+03: 00,56167,new.004.002.
59.9581871,30.3446654,7.406,3.569,0.0,0.0,0.0,-3.958003572465929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.83,2024-07-19T11: 52: 15.200+03: 00,56265,new.004.002.
59.9581848,30.3446605,7.405,3.672,0.0,0.0,0.0,-3.9645590291364194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.83,2024-07-19T11: 52: 15.300+03: 00,56370,new.004.002.
59.9581826,30.3446559,7.408,3.607,0.0,0.0,0.0,-3.9592183216253165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.83,2024-07-19T11: 52: 15.400+03: 00,56470,new.004.002.
59.9581803,30.344651,7.405,3.672,0.0,0.0,0.0,-3.9708858476748983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.83,2024-07-19T11: 52: 15.500+03: 00,56561,new.004.002.
59.9581782,30.3446459,7.385,3.715,0.0,0.0,0.0,-3.9972403193800132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.83,2024-07-19T11: 52: 15.600+03: 00,56664,new.004.002.
59.958176,30.3446406,7.394,3.795,0.0,0.0,0.0,-4.005155387537807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,43,0,4,0.83,2024-07-19T11: 52: 15.700+03: 00,56764,new.004.002.
59.9581738,30.3446354,7.389,3.8,0.0,0.0,0.0,-4.019732377450465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,0.89,2024-07-19T11: 52: 15.800+03: 00,56864,new.004.002.
59.9581716,30.3446301,7.383,3.803,0.0,0.0,0.0,-4.015938031656629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.89,2024-07-19T11: 52: 15.900+03: 00,56964,new.004.002.
59.9581696,30.3446246,7.383,3.809,0.0,0.0,0.0,-4.0502110621780405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.89,2024-07-19T11: 52: 16.000+03: 00,57087,new.004.002.
59.9581677,30.3446191,7.372,3.791,0.0,0.0,0.0,-4.080916639708377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.85,2024-07-19T11: 52: 16.100+03: 00,57167,new.004.002.
59.9581657,30.3446135,7.389,3.815,0.0,0.0,0.0,-4.090034239720795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.78,2024-07-19T11: 52: 16.200+03: 00,57272,new.004.002.
59.9581637,30.3446079,7.395,3.831,0.0,0.0,0.0,-4.100972218143044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.97,2024-07-19T11: 52: 16.300+03: 00,57370,new.004.002.
59.9581619,30.3446021,7.396,3.846,0.0,0.0,0.0,-4.1140307716064655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.81,2024-07-19T11: 52: 16.400+03: 00,57464,new.004.002.
59.95816,30.3445963,7.369,3.873,0.0,0.0,0.0,-4.13738327699815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.81,2024-07-19T11: 52: 16.500+03: 00,57566,new.004.002.
59.9581581,30.3445908,7.359,3.771,0.0,0.0,0.0,-4.121354173147834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.78,2024-07-19T11: 52: 16.600+03: 00,57666,new.004.002.
59.9581564,30.344585,7.386,3.773,0.0,0.0,0.0,-4.153880129088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.81,2024-07-19T11: 52: 16.700+03: 00,57765,new.004.002.
59.9581546,30.3445791,7.374,3.834,0.0,0.0,0.0,-4.157290502446397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.78,2024-07-19T11: 52: 16.800+03: 00,57865,new.004.002.
59.9581527,30.3445732,7.388,3.877,0.0,0.0,0.0,-4.149584873798842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.81,2024-07-19T11: 52: 16.900+03: 00,57966,new.004.002.
59.9581512,30.3445675,7.378,3.713,0.0,0.0,0.0,-4.186467171551986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,43,0,4,0.8,2024-07-19T11: 52: 17.000+03: 00,58071,new.004.002.
59.9581495,30.3445616,7.36,3.777,0.0,0.0,0.0,-4.197401659315731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,43,0,4,0.8,2024-07-19T11: 52: 17.100+03: 00,58167,new.004.002.
59.9581477,30.3445556,7.369,3.828,0.0,0.0,0.0,-4.197049102806828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,43,0,4,0.87,2024-07-19T11: 52: 17.200+03: 00,58267,new.004.002.
59.9581462,30.3445498,7.386,3.749,0.0,0.0,0.0,-4.205683246616444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.87,2024-07-19T11: 52: 17.300+03: 00,58366,new.004.002.
59.9581448,30.3445437,7.356,3.756,0.0,0.0,0.0,-4.245745534266722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.79,2024-07-19T11: 52: 17.400+03: 00,58475,new.004.002.
59.9581432,30.3445378,7.346,3.702,0.0,0.0,0.0,-4.235226434864952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.79,2024-07-19T11: 52: 17.500+03: 00,58566,new.004.002.
59.9581418,30.3445319,7.359,3.718,0.0,0.0,0.0,-4.249681251729969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.79,2024-07-19T11: 52: 17.600+03: 00,58667,new.004.002.
59.9581402,30.3445259,7.369,3.748,0.0,0.0,0.0,-4.245122451723759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.79,2024-07-19T11: 52: 17.700+03: 00,58766,new.004.002.
59.9581389,30.3445198,7.348,3.708,0.0,0.0,0.0,-4.276301013481387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.84,2024-07-19T11: 52: 17.800+03: 00,58865,new.004.002.
59.9581376,30.3445137,7.337,3.733,0.0,0.0,0.0,-4.29551359788734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.84,2024-07-19T11: 52: 17.900+03: 00,58964,new.004.002.
59.9581363,30.3445078,7.352,3.65,0.0,0.0,0.0,-4.289659763576152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.84,2024-07-19T11: 52: 18.000+03: 00,59071,new.004.002.
59.9581349,30.3445017,7.353,3.703,0.0,0.0,0.0,-4.3009817144338385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.77,2024-07-19T11: 52: 18.100+03: 00,59169,new.004.003.
59.9581337,30.3444956,7.339,3.661,0.0,0.0,0.0,-4.303526404483247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,43,0,4,0.77,2024-07-19T11: 52: 18.200+03: 00,59271,new.004.003.
59.9581325,30.3444893,7.35,3.749,0.0,0.0,0.0,-4.337176352461697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,43,0,4,0.87,2024-07-19T11: 52: 18.300+03: 00,59368,new.004.003.
59.9581314,30.3444833,7.351,3.629,0.0,0.0,0.0,-4.3381694448060815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.77,2024-07-19T11: 52: 18.400+03: 00,59469,new.004.003.
59.9581303,30.3444771,7.347,3.645,0.0,0.0,0.0,-4.357952751877438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.8,2024-07-19T11: 52: 18.500+03: 00,59567,new.004.003.
59.9581293,30.3444709,7.345,3.677,0.0,0.0,0.0,-4.382821948389104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.8,2024-07-19T11: 52: 18.600+03: 00,59674,new.004.003.
59.9581282,30.3444647,7.341,3.649,0.0,0.0,0.0,-4.374065631531849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.8,2024-07-19T11: 52: 18.700+03: 00,59767,new.004.003.
59.9581273,30.3444585,7.331,3.658,0.0,0.0,0.0,-4.400187974446448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.84,2024-07-19T11: 52: 18.800+03: 00,59866,new.004.003.
59.9581264,30.3444522,7.339,3.646,0.0,0.0,0.0,-4.433551688427571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.84,2024-07-19T11: 52: 18.900+03: 00,59967,new.004.003.
59.9581255,30.3444461,7.329,3.583,0.0,0.0,0.0,-4.415271109842183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,43,0,4,0.84,2024-07-19T11: 52: 19.000+03: 00,60073,new.004.003.
59.9581247,30.3444398,7.331,3.624,0.0,0.0,0.0,-4.444341313863401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.88,2024-07-19T11: 52: 19.100+03: 00,60166,new.004.003.
59.9581238,30.3444335,7.329,3.607,0.0,0.0,0.0,-4.449484799169028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.74,2024-07-19T11: 52: 19.200+03: 00,60267,new.004.003.
59.958123,30.3444273,7.32,3.629,0.0,0.0,0.0,-4.447802301770105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.74,2024-07-19T11: 52: 19.300+03: 00,60370,new.004.003.
59.9581222,30.3444211,7.321,3.561,0.0,0.0,0.0,-4.460019606534066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.79,2024-07-19T11: 52: 19.400+03: 00,60472,new.004.003.
59.9581214,30.3444148,7.322,3.614,0.0,0.0,0.0,-4.475324398744803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.79,2024-07-19T11: 52: 19.500+03: 00,60566,new.004.003.
59.9581208,30.3444086,7.311,3.569,0.0,0.0,0.0,-4.491315105351576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.79,2024-07-19T11: 52: 19.600+03: 00,60667,new.004.003.
59.9581202,30.3444022,7.318,3.587,0.0,0.0,0.0,-4.514662374755504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.79,2024-07-19T11: 52: 19.700+03: 00,60767,new.004.003.
59.9581194,30.344396,7.31,3.603,0.0,0.0,0.0,-4.484085951589815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.79,2024-07-19T11: 52: 19.800+03: 00,60865,new.004.003.
59.9581189,30.3443898,7.303,3.516,0.0,0.0,0.0,-4.529022943840913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.79,2024-07-19T11: 52: 19.900+03: 00,60965,new.004.003.
59.9581184,30.3443836,7.31,3.527,0.0,0.0,0.0,-4.5330773436932965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.79,2024-07-19T11: 52: 20.000+03: 00,61069,new.004.003.
59.9581179,30.3443773,7.308,3.549,0.0,0.0,0.0,-4.544900204046305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.79,2024-07-19T11: 52: 20.100+03: 00,61171,new.004.003.
59.9581174,30.3443711,7.301,3.543,0.0,0.0,0.0,-4.559583659043334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.74,2024-07-19T11: 52: 20.200+03: 00,61273,new.004.003.
59.958117,30.3443648,7.302,3.531,0.0,0.0,0.0,-4.57868454237716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.76,2024-07-19T11: 52: 20.300+03: 00,61366,new.004.003.
59.9581166,30.3443586,7.29,3.499,0.0,0.0,0.0,-4.573013967637431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.71,2024-07-19T11: 52: 20.400+03: 00,61467,new.004.003.
59.9581161,30.3443523,7.302,3.524,0.0,0.0,0.0,-4.578944596435707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.71,2024-07-19T11: 52: 20.500+03: 00,61568,new.004.003.
59.9581158,30.3443461,7.288,3.504,0.0,0.0,0.0,-4.591126994614628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.71,2024-07-19T11: 52: 20.600+03: 00,61667,new.004.003.
59.9581156,30.3443399,7.289,3.475,0.0,0.0,0.0,-4.6191552370724045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.75,2024-07-19T11: 52: 20.700+03: 00,61766,new.004.003.
59.9581153,30.3443337,7.287,3.487,0.0,0.0,0.0,-4.627820796808557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.77,2024-07-19T11: 52: 20.800+03: 00,61866,new.004.003.
59.9581151,30.3443274,7.283,3.527,0.0,0.0,0.0,-4.6489183368066636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,0.81,2024-07-19T11: 52: 20.900+03: 00,61962,new.004.003.
59.958115,30.3443213,7.277,3.452,0.0,0.0,0.0,-4.657439034214901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.81,2024-07-19T11: 52: 21.000+03: 00,62072,new.004.003.
59.9581149,30.3443151,7.282,3.438,0.0,0.0,0.0,-4.67636014863577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.8,2024-07-19T11: 52: 21.100+03: 00,62169,new.004.003.
59.9581148,30.344309,7.275,3.423,0.0,0.0,0.0,-4.672934067314106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.8,2024-07-19T11: 52: 21.200+03: 00,62267,new.004.003.
